Year,Season,REALM,Metrics,values
1984,Summer,Temperate South America,Number_Events,289
1984,Summer,Temperate Southern Africa,meanCumInt,14.92398
1984,Summer,Temperate Southern Africa,meanMaxInt,2.68163
1984,Summer,Temperate Southern Africa,meanDuration,6.2
1984,Summer,Temperate Southern Africa,Number_Events,10
1984,Summer,Tropical Atlantic,meanCumInt,14.146708368200837
1984,Summer,Tropical Atlantic,meanMaxInt,1.7798309623430961
1984,Summer,Tropical Atlantic,meanDuration,9.861924686192468
1984,Summer,Tropical Atlantic,Number_Events,239
1984,Summer,Tropical Eastern Pacific,meanCumInt,9.864692857142858
1984,Summer,Tropical Eastern Pacific,meanMaxInt,1.84485
1984,Summer,Tropical Eastern Pacific,meanDuration,6.428571428571429
1984,Summer,Tropical Eastern Pacific,Number_Events,28
1984,Summer,Western Indo-Pacific,meanCumInt,10.004081463414634
1984,Summer,Western Indo-Pacific,meanMaxInt,1.6249629268292682
1984,Summer,Western Indo-Pacific,meanDuration,7.248780487804878
1984,Summer,Western Indo-Pacific,Number_Events,205
1984,Winter,Arctic,meanCumInt,5.9901920265780735
1984,Winter,Arctic,meanMaxInt,0.5431145071982282
1984,Winter,Arctic,meanDuration,14.41998892580288
1984,Winter,Arctic,Number_Events,3612
1984,Winter,Central Indo-Pacific,meanCumInt,11.320933409610983
1984,Winter,Central Indo-Pacific,meanMaxInt,1.6081773455377575
1984,Winter,Central Indo-Pacific,meanDuration,8.194508009153319
1984,Winter,Central Indo-Pacific,Number_Events,437
1984,Winter,Eastern Indo-Pacific,meanCumInt,6.214059090909091
1984,Winter,Eastern Indo-Pacific,meanMaxInt,1.0630363636363636
1984,Winter,Eastern Indo-Pacific,meanDuration,6.7727272727272725
1984,Winter,Eastern Indo-Pacific,Number_Events,22
1984,Winter,Southern Ocean,meanCumInt,1.89932119140625
1984,Winter,Southern Ocean,meanMaxInt,0.13092998046875
1984,Winter,Southern Ocean,meanDuration,15.603515625
1984,Winter,Southern Ocean,Number_Events,1024
1984,Winter,Temperate Australasia,meanCumInt,14.182495161290323
1984,Winter,Temperate Australasia,meanMaxInt,1.53235
1984,Winter,Temperate Australasia,meanDuration,10.75
1984,Winter,Temperate Australasia,Number_Events,124
1984,Winter,Temperate Northern Atlantic,meanCumInt,14.430592268907564
1984,Winter,Temperate Northern Atlantic,meanMaxInt,1.8661563025210084
1984,Winter,Temperate Northern Atlantic,meanDuration,8.757983193277312
1984,Winter,Temperate Northern Atlantic,Number_Events,595
1984,Winter,Temperate Northern Pacific,meanCumInt,18.280244046364594
1984,Winter,Temperate Northern Pacific,meanMaxInt,1.805059536354057
1984,Winter,Temperate Northern Pacific,meanDuration,12.08113804004215
1984,Winter,Temperate Northern Pacific,Number_Events,949
1984,Winter,Temperate South America,meanCumInt,9.624934782608696
1984,Winter,Temperate South America,meanMaxInt,1.5274391304347825
1984,Winter,Temperate South America,meanDuration,7.434782608695652
1984,Winter,Temperate South America,Number_Events,23
1984,Winter,Temperate Southern Africa,meanCumInt,21.934278125
1984,Winter,Temperate Southern Africa,meanMaxInt,2.154040625
1984,Winter,Temperate Southern Africa,meanDuration,12.09375
1984,Winter,Temperate Southern Africa,Number_Events,32
1984,Winter,Tropical Atlantic,meanCumInt,14.328055165692009
1984,Winter,Tropical Atlantic,meanMaxInt,1.605901559454191
1984,Winter,Tropical Atlantic,meanDuration,10.510721247563353
1984,Winter,Tropical Atlantic,Number_Events,513
1984,Winter,Tropical Eastern Pacific,meanCumInt,14.38508163265306
1984,Winter,Tropical Eastern Pacific,meanMaxInt,1.9619367346938776
1984,Winter,Tropical Eastern Pacific,meanDuration,8.26530612244898
1984,Winter,Tropical Eastern Pacific,Number_Events,49
1984,Winter,Western Indo-Pacific,meanCumInt,7.854289436619719
1984,Winter,Western Indo-Pacific,meanMaxInt,1.3256598591549296
1984,Winter,Western Indo-Pacific,meanDuration,7.035211267605634
1984,Winter,Western Indo-Pacific,Number_Events,142
1985,Autumn,Arctic,meanCumInt,10.933311473922902
1985,Autumn,Arctic,meanMaxInt,1.109827029478458
1985,Autumn,Arctic,meanDuration,12.132879818594104
1985,Autumn,Arctic,Number_Events,2205
1985,Autumn,Central Indo-Pacific,meanCumInt,8.973978403755869
1985,Autumn,Central Indo-Pacific,meanMaxInt,1.4593469483568076
1985,Autumn,Central Indo-Pacific,meanDuration,7.178403755868545
1985,Autumn,Central Indo-Pacific,Number_Events,426
1985,Autumn,Eastern Indo-Pacific,meanCumInt,11.81159375
1985,Autumn,Eastern Indo-Pacific,meanMaxInt,1.527275
1985,Autumn,Eastern Indo-Pacific,meanDuration,9.0625
1985,Autumn,Eastern Indo-Pacific,Number_Events,16
1985,Autumn,Southern Ocean,meanCumInt,2.406217487437186
1985,Autumn,Southern Ocean,meanMaxInt,0.3069468341708543
1985,Autumn,Southern Ocean,meanDuration,10.83819095477387
1985,Autumn,Southern Ocean,Number_Events,995
1985,Autumn,Temperate Australasia,meanCumInt,10.58929476744186
1985,Autumn,Temperate Australasia,meanMaxInt,1.538679069767442
1985,Autumn,Temperate Australasia,meanDuration,8.145348837209303
1985,Autumn,Temperate Australasia,Number_Events,172
1985,Autumn,Temperate Northern Atlantic,meanCumInt,19.94607100456621
1985,Autumn,Temperate Northern Atlantic,meanMaxInt,2.177945890410959
1985,Autumn,Temperate Northern Atlantic,meanDuration,10.655251141552512
1985,Autumn,Temperate Northern Atlantic,Number_Events,438
1985,Autumn,Temperate Northern Pacific,meanCumInt,16.821349557522122
1985,Autumn,Temperate Northern Pacific,meanMaxInt,2.153896460176991
1985,Autumn,Temperate Northern Pacific,meanDuration,8.831858407079647
1985,Autumn,Temperate Northern Pacific,Number_Events,113
1985,Autumn,Temperate South America,meanCumInt,12.860320610687022
1985,Autumn,Temperate South America,meanMaxInt,1.4145106870229007
1985,Autumn,Temperate South America,meanDuration,9.603053435114504
1985,Autumn,Temperate South America,Number_Events,131
1985,Autumn,Temperate Southern Africa,meanCumInt,11.450088888888889
1985,Autumn,Temperate Southern Africa,meanMaxInt,2.1094166666666667
1985,Autumn,Temperate Southern Africa,meanDuration,6.777777777777778
1985,Autumn,Temperate Southern Africa,Number_Events,18
1985,Autumn,Tropical Atlantic,meanCumInt,10.337192045454545
1985,Autumn,Tropical Atlantic,meanMaxInt,1.4843204545454545
1985,Autumn,Tropical Atlantic,meanDuration,7.829545454545454
1985,Autumn,Tropical Atlantic,Number_Events,88
1985,Autumn,Tropical Eastern Pacific,meanCumInt,11.225565
1985,Autumn,Tropical Eastern Pacific,meanMaxInt,1.531715
1985,Autumn,Tropical Eastern Pacific,meanDuration,8.05
1985,Autumn,Tropical Eastern Pacific,Number_Events,20
1985,Autumn,Western Indo-Pacific,meanCumInt,8.412588524590165
1985,Autumn,Western Indo-Pacific,meanMaxInt,1.4282967213114754
1985,Autumn,Western Indo-Pacific,meanDuration,6.524590163934426
1985,Autumn,Western Indo-Pacific,Number_Events,61
1985,Spring,Arctic,meanCumInt,6.802532326820604
1985,Spring,Arctic,meanMaxInt,0.7695736412078152
1985,Spring,Arctic,meanDuration,13.715452930728242
1985,Spring,Arctic,Number_Events,2815
1985,Spring,Central Indo-Pacific,meanCumInt,9.090584457478005
1985,Spring,Central Indo-Pacific,meanMaxInt,1.5314815249266862
1985,Spring,Central Indo-Pacific,meanDuration,6.870967741935484
1985,Spring,Central Indo-Pacific,Number_Events,341
1985,Spring,Eastern Indo-Pacific,meanCumInt,7.808818181818181
1985,Spring,Eastern Indo-Pacific,meanMaxInt,1.6353454545454544
1985,Spring,Eastern Indo-Pacific,meanDuration,7.363636363636363
1985,Spring,Eastern Indo-Pacific,Number_Events,11
1985,Spring,Southern Ocean,meanCumInt,4.056994707520891
1985,Spring,Southern Ocean,meanMaxInt,0.3931857938718663
1985,Spring,Southern Ocean,meanDuration,12.856081708449397
1985,Spring,Southern Ocean,Number_Events,1077
1985,Spring,Temperate Australasia,meanCumInt,10.945403125
1985,Spring,Temperate Australasia,meanMaxInt,1.5753010416666666
1985,Spring,Temperate Australasia,meanDuration,8.052083333333334
1985,Spring,Temperate Australasia,Number_Events,96
1985,Spring,Temperate Northern Atlantic,meanCumInt,18.55870248756219
1985,Spring,Temperate Northern Atlantic,meanMaxInt,2.501128855721393
1985,Spring,Temperate Northern Atlantic,meanDuration,8.631840796019901
1985,Spring,Temperate Northern Atlantic,Number_Events,201
1985,Spring,Temperate Northern Pacific,meanCumInt,13.72192834224599
1985,Spring,Temperate Northern Pacific,meanMaxInt,1.7541433155080215
1985,Spring,Temperate Northern Pacific,meanDuration,8.989304812834225
1985,Spring,Temperate Northern Pacific,Number_Events,187
1985,Spring,Temperate South America,meanCumInt,10.005977105831533
1985,Spring,Temperate South America,meanMaxInt,1.3919816414686825
1985,Spring,Temperate South America,meanDuration,8.473002159827214
1985,Spring,Temperate South America,Number_Events,463
1985,Spring,Temperate Southern Africa,meanCumInt,12.4607
1985,Spring,Temperate Southern Africa,meanMaxInt,1.6877809523809524
1985,Spring,Temperate Southern Africa,meanDuration,8.976190476190476
1985,Spring,Temperate Southern Africa,Number_Events,42
1985,Spring,Tropical Atlantic,meanCumInt,10.700998305084745
1985,Spring,Tropical Atlantic,meanMaxInt,1.8925033898305084
1985,Spring,Tropical Atlantic,meanDuration,6.559322033898305
1985,Spring,Tropical Atlantic,Number_Events,59
1985,Spring,Tropical Eastern Pacific,meanCumInt,6.77225
1985,Spring,Tropical Eastern Pacific,meanMaxInt,1.500975
1985,Spring,Tropical Eastern Pacific,meanDuration,5.25
1985,Spring,Tropical Eastern Pacific,Number_Events,4
1985,Spring,Western Indo-Pacific,meanCumInt,10.567375
1985,Spring,Western Indo-Pacific,meanMaxInt,1.5986472826086957
1985,Spring,Western Indo-Pacific,meanDuration,8.201086956521738
1985,Spring,Western Indo-Pacific,Number_Events,184
1985,Summer,Arctic,meanCumInt,16.112349500428206
1985,Summer,Arctic,meanMaxInt,2.108040336854125
1985,Summer,Arctic,meanDuration,9.791321724236369
1985,Summer,Arctic,Number_Events,3503
1985,Summer,Central Indo-Pacific,meanCumInt,11.354349273255814
1985,Summer,Central Indo-Pacific,meanMaxInt,1.5660393895348836
1985,Summer,Central Indo-Pacific,meanDuration,8.267441860465116
1985,Summer,Central Indo-Pacific,Number_Events,688
1985,Summer,Eastern Indo-Pacific,meanCumInt,9.224083333333333
1985,Summer,Eastern Indo-Pacific,meanMaxInt,1.445175
1985,Summer,Eastern Indo-Pacific,meanDuration,6.916666666666667
1985,Summer,Eastern Indo-Pacific,Number_Events,12
1985,Summer,Southern Ocean,meanCumInt,11.119246703910614
1985,Summer,Southern Ocean,meanMaxInt,1.0744231284916201
1985,Summer,Southern Ocean,meanDuration,15.483798882681564
1985,Summer,Southern Ocean,Number_Events,895
1985,Summer,Temperate Australasia,meanCumInt,18.253513953488373
1985,Summer,Temperate Australasia,meanMaxInt,2.081082392026578
1985,Summer,Temperate Australasia,meanDuration,10.561461794019934
1985,Summer,Temperate Australasia,Number_Events,301
1985,Summer,Temperate Northern Atlantic,meanCumInt,12.957823214285714
1985,Summer,Temperate Northern Atlantic,meanMaxInt,1.99465625
1985,Summer,Temperate Northern Atlantic,meanDuration,7.549107142857143
1985,Summer,Temperate Northern Atlantic,Number_Events,224
1985,Summer,Temperate Northern Pacific,meanCumInt,19.33640760869565
1985,Summer,Temperate Northern Pacific,meanMaxInt,2.4367353260869566
1985,Summer,Temperate Northern Pacific,meanDuration,9.298913043478262
1985,Summer,Temperate Northern Pacific,Number_Events,184
1985,Summer,Temperate South America,meanCumInt,18.9942471395881
1985,Summer,Temperate South America,meanMaxInt,1.7023729977116704
1985,Summer,Temperate South America,meanDuration,13.99771167048055
1985,Summer,Temperate South America,Number_Events,437
1985,Summer,Temperate Southern Africa,meanCumInt,16.2626
1985,Summer,Temperate Southern Africa,meanMaxInt,2.432309523809524
1985,Summer,Temperate Southern Africa,meanDuration,7.761904761904762
1985,Summer,Temperate Southern Africa,Number_Events,42
1985,Summer,Tropical Atlantic,meanCumInt,7.935954166666667
1985,Summer,Tropical Atlantic,meanMaxInt,1.3901000000000001
1985,Summer,Tropical Atlantic,meanDuration,6.558333333333334
1985,Summer,Tropical Atlantic,Number_Events,120
1985,Summer,Tropical Eastern Pacific,meanCumInt,8.588
1985,Summer,Tropical Eastern Pacific,meanMaxInt,1.484018181818182
1985,Summer,Tropical Eastern Pacific,meanDuration,6.545454545454546
1985,Summer,Tropical Eastern Pacific,Number_Events,11
1985,Summer,Western Indo-Pacific,meanCumInt,10.497477358490567
1985,Summer,Western Indo-Pacific,meanMaxInt,1.496293396226415
1985,Summer,Western Indo-Pacific,meanDuration,7.9245283018867925
1985,Summer,Western Indo-Pacific,Number_Events,106
1985,Winter,Arctic,meanCumInt,5.726938086452293
1985,Winter,Arctic,meanMaxInt,0.49205382182393254
1985,Winter,Arctic,meanDuration,15.163415919873485
1985,Winter,Arctic,Number_Events,3794
1985,Winter,Central Indo-Pacific,meanCumInt,8.679732303370786
1985,Winter,Central Indo-Pacific,meanMaxInt,1.5408384831460673
1985,Winter,Central Indo-Pacific,meanDuration,6.606741573033708
1985,Winter,Central Indo-Pacific,Number_Events,356
1985,Winter,Eastern Indo-Pacific,meanCumInt,5.45256
1985,Winter,Eastern Indo-Pacific,meanMaxInt,1.3882
1985,Winter,Eastern Indo-Pacific,meanDuration,5
1985,Winter,Eastern Indo-Pacific,Number_Events,5
1985,Winter,Southern Ocean,meanCumInt,2.5925800271739132
1985,Winter,Southern Ocean,meanMaxInt,0.20079375
1985,Winter,Southern Ocean,meanDuration,15.388586956521738
1985,Winter,Southern Ocean,Number_Events,1472
1985,Winter,Temperate Australasia,meanCumInt,10.164010666666666
1985,Winter,Temperate Australasia,meanMaxInt,1.3488473333333333
1985,Winter,Temperate Australasia,meanDuration,8.526666666666667
1985,Winter,Temperate Australasia,Number_Events,150
1985,Winter,Temperate Northern Atlantic,meanCumInt,18.646708411214952
1985,Winter,Temperate Northern Atlantic,meanMaxInt,2.3741691588785048
1985,Winter,Temperate Northern Atlantic,meanDuration,8.570093457943925
1985,Winter,Temperate Northern Atlantic,Number_Events,214
1985,Winter,Temperate Northern Pacific,meanCumInt,19.81520125
1985,Winter,Temperate Northern Pacific,meanMaxInt,1.6844165
1985,Winter,Temperate Northern Pacific,meanDuration,14.225
1985,Winter,Temperate Northern Pacific,Number_Events,400
1985,Winter,Temperate South America,meanCumInt,15.633951366120218
1985,Winter,Temperate South America,meanMaxInt,1.6761928961748633
1985,Winter,Temperate South America,meanDuration,10.120218579234972
1985,Winter,Temperate South America,Number_Events,183
1985,Winter,Temperate Southern Africa,meanCumInt,15.142392857142857
1985,Winter,Temperate Southern Africa,meanMaxInt,1.7041357142857143
1985,Winter,Temperate Southern Africa,meanDuration,10.571428571428571
1985,Winter,Temperate Southern Africa,Number_Events,14
1985,Winter,Tropical Atlantic,meanCumInt,9.939580303030302
1985,Winter,Tropical Atlantic,meanMaxInt,1.6556363636363636
1985,Winter,Tropical Atlantic,meanDuration,6.878787878787879
1985,Winter,Tropical Atlantic,Number_Events,66
1985,Winter,Tropical Eastern Pacific,meanCumInt,7.695475
1985,Winter,Tropical Eastern Pacific,meanMaxInt,1.5927
1985,Winter,Tropical Eastern Pacific,meanDuration,5.5
1985,Winter,Tropical Eastern Pacific,Number_Events,4
1985,Winter,Western Indo-Pacific,meanCumInt,7.893923863636363
1985,Winter,Western Indo-Pacific,meanMaxInt,1.5429840909090908
1985,Winter,Western Indo-Pacific,meanDuration,6.204545454545454
1985,Winter,Western Indo-Pacific,Number_Events,176
1986,Autumn,Arctic,meanCumInt,11.314059553072626
1986,Autumn,Arctic,meanMaxInt,1.1571858100558658
1986,Autumn,Arctic,meanDuration,11.734078212290504
1986,Autumn,Arctic,Number_Events,895
1986,Autumn,Central Indo-Pacific,meanCumInt,7.85774716981132
1986,Autumn,Central Indo-Pacific,meanMaxInt,1.4162684636118599
1986,Autumn,Central Indo-Pacific,meanDuration,6.533692722371968
1986,Autumn,Central Indo-Pacific,Number_Events,371
1986,Autumn,Eastern Indo-Pacific,meanCumInt,11.36653275862069
1986,Autumn,Eastern Indo-Pacific,meanMaxInt,1.4363
1986,Autumn,Eastern Indo-Pacific,meanDuration,10.017241379310345
1986,Autumn,Eastern Indo-Pacific,Number_Events,58
1986,Autumn,Southern Ocean,meanCumInt,5.215716040329973
1986,Autumn,Southern Ocean,meanMaxInt,0.46704527956003666
1986,Autumn,Southern Ocean,meanDuration,14.329055912007332
1986,Autumn,Southern Ocean,Number_Events,1091
1986,Autumn,Temperate Australasia,meanCumInt,13.45698347826087
1986,Autumn,Temperate Australasia,meanMaxInt,1.648586956521739
1986,Autumn,Temperate Australasia,meanDuration,9.826086956521738
1986,Autumn,Temperate Australasia,Number_Events,115
1986,Autumn,Temperate Northern Atlantic,meanCumInt,18.27961128404669
1986,Autumn,Temperate Northern Atlantic,meanMaxInt,2.3115556420233463
1986,Autumn,Temperate Northern Atlantic,meanDuration,9.268482490272374
1986,Autumn,Temperate Northern Atlantic,Number_Events,257
1986,Autumn,Temperate Northern Pacific,meanCumInt,12.035393655589123
1986,Autumn,Temperate Northern Pacific,meanMaxInt,1.4979003021148036
1986,Autumn,Temperate Northern Pacific,meanDuration,9.746223564954683
1986,Autumn,Temperate Northern Pacific,Number_Events,331
1986,Autumn,Temperate South America,meanCumInt,13.138269620253165
1986,Autumn,Temperate South America,meanMaxInt,1.9485481012658228
1986,Autumn,Temperate South America,meanDuration,8.10126582278481
1986,Autumn,Temperate South America,Number_Events,79
1986,Autumn,Temperate Southern Africa,meanCumInt,19.57470434782609
1986,Autumn,Temperate Southern Africa,meanMaxInt,2.5355086956521737
1986,Autumn,Temperate Southern Africa,meanDuration,8.956521739130435
1986,Autumn,Temperate Southern Africa,Number_Events,23
1986,Autumn,Tropical Atlantic,meanCumInt,16.70851232227488
1986,Autumn,Tropical Atlantic,meanMaxInt,1.806567298578199
1986,Autumn,Tropical Atlantic,meanDuration,10.545023696682465
1986,Autumn,Tropical Atlantic,Number_Events,211
1986,Autumn,Tropical Eastern Pacific,meanCumInt,7.0653
1986,Autumn,Tropical Eastern Pacific,meanMaxInt,1.4919285714285715
1986,Autumn,Tropical Eastern Pacific,meanDuration,5.285714285714286
1986,Autumn,Tropical Eastern Pacific,Number_Events,7
1986,Autumn,Western Indo-Pacific,meanCumInt,16.8515712
1986,Autumn,Western Indo-Pacific,meanMaxInt,1.7151724
1986,Autumn,Western Indo-Pacific,meanDuration,10.596
1986,Autumn,Western Indo-Pacific,Number_Events,250
1986,Spring,Arctic,meanCumInt,4.536271994274809
1986,Spring,Arctic,meanMaxInt,0.41470708492366415
1986,Spring,Arctic,meanDuration,17.09422709923664
1986,Spring,Arctic,Number_Events,4192
1986,Spring,Central Indo-Pacific,meanCumInt,7.633239240506329
1986,Spring,Central Indo-Pacific,meanMaxInt,1.427754430379747
